METAL,x,y,width,heigth
M1,2.21E-05,2.31E-06,6.40E-07,2.40E-07,M1,2.20E-05,3.62E-06,6.40E-07,2.40E-07,M1,1.31E-05,3.62E-06,6.40E-07,2.40E-07,M1,1.30E-05,2.31E-06,6.40E-07,2.40E-07,M1,2.20E-05,1.82E-06,5.09E-06,1.60E-07,M1,2.20E-05,1.81E-06,1.60E-07,1.75E-07,M1,1.12E-05,4.76E-06,2.40E-07,6.40E-07,M1,1.12E-05,1.33E-06,6.40E-07,2.40E-07,M1,1.14E-05,1.37E-06,9.45E-07,1.60E-07,M1,2.54E-05,2.00E-08,6.40E-07,2.40E-07,M1,1.14E-05,2.00E-08,6.40E-07,2.40E-07,M1,8.65E-06,6.00E-08,3.14E-06,1.60E-07,M1,1.19E-05,1.56E-05,6.40E-07,2.40E-07,M1,1.15E-05,1.89E-05,6.40E-07,2.40E-07,M1,2.33E-05,1.30E-05,1.60E-07,8.60E-07,M1,2.32E-05,1.30E-05,2.70E-07,1.60E-07,M1,1.80E-07,1.61E-05,2.40E-07,6.40E-07,M1,4.40E-07,2.00E-05,2.40E-07,6.40E-07,M1,1.59E-05,2.31E-06,6.40E-07,2.40E-07,M1,2.66E-05,1.76E-05,6.40E-07,2.40E-07,M1,2.44E-05,4.76E-06,2.40E-07,6.40E-07,M1,2.39E-05,1.33E-06,6.40E-07,2.40E-07,M1,2.34E-05,1.37E-06,9.45E-07,1.60E-07,M1,1.44E-05,2.20E-05,6.86E-06,1.60E-07,M1,1.29E-05,1.45E-05,2.40E-07,6.40E-07,M1,1.44E-05,1.87E-05,2.40E-07,6.40E-07,M1,1.44E-05,1.89E-05,1.60E-07,1.29E-06,M1,9.43E-06,4.80E-06,1.92E-06,1.60E-07,M1,2.22E-05,1.30E-05,6.40E-07,2.40E-07,M1,2.03E-05,1.02E-05,2.40E-07,6.40E-07,M1,3.53E-05,1.61E-05,2.40E-07,6.40E-07,M1,3.51E-05,2.00E-05,2.40E-07,6.40E-07,M1,1.52E-05,1.02E-05,2.40E-07,6.40E-07,M1,1.29E-05,1.30E-05,6.40E-07,2.40E-07,M1,2.26E-05,1.45E-05,2.40E-07,6.40E-07,M1,2.11E-05,1.87E-05,2.40E-07,6.40E-07,M1,2.11E-05,1.89E-05,1.60E-07,1.29E-06,M1,1.93E-05,2.35E-06,1.60E-07,1.55E-05,M1,8.91E-06,1.76E-05,1.05E-05,1.60E-07,M1,1.36E-05,1.37E-06,2.40E-07,6.40E-07,M1,1.36E-05,9.80E-07,2.40E-07,1.04E-06,M1,1.28E-05,1.78E-06,1.04E-06,2.40E-07,M1,8.70E-06,1.82E-06,5.09E-06,1.60E-07,M1,2.33E-05,1.56E-05,6.40E-07,2.40E-07,M1,2.36E-05,1.89E-05,6.40E-07,2.40E-07,M1,1.23E-05,1.30E-05,1.60E-07,8.60E-07,M1,1.23E-05,1.30E-05,2.70E-07,1.60E-07,M1,2.44E-05,4.80E-06,1.92E-06,1.60E-07,M1,2.89E-05,5.80E-07,2.40E-07,6.40E-07,M1,2.89E-05,1.96E-05,2.40E-07,6.40E-07,M1,1.69E-05,1.81E-06,1.92E-06,1.60E-07,M1,6.63E-06,5.80E-07,2.40E-07,6.40E-07,M1,6.57E-06,1.96E-05,2.40E-07,6.40E-07,M2,2.21E-05,2.33E-06,6.00E-07,2.00E-07,M2,2.23E-05,2.33E-06,2.00E-07,1.51E-06,M2,2.23E-05,3.64E-06,2.30E-07,2.00E-07,M2,2.21E-05,3.64E-06,6.00E-07,2.00E-07,M2,1.31E-05,3.64E-06,6.00E-07,2.00E-07,M2,1.33E-05,3.64E-06,2.30E-07,2.00E-07,M2,1.33E-05,2.33E-06,2.00E-07,1.51E-06,M2,1.31E-05,2.33E-06,6.00E-07,2.00E-07,M2,1.12E-05,4.78E-06,2.00E-07,6.00E-07,M2,1.12E-05,1.35E-06,2.00E-07,3.64E-06,M2,1.12E-05,1.35E-06,4.55E-07,2.00E-07,M2,1.12E-05,1.35E-06,6.00E-07,2.00E-07,M2,2.54E-05,4.00E-08,6.00E-07,2.00E-07,M2,1.16E-05,4.00E-08,1.40E-05,2.00E-07,M2,1.14E-05,4.00E-08,6.00E-07,2.00E-07,M2,1.18E-05,1.56E-05,7.20E-07,3.20E-07,M2,1.15E-05,1.88E-05,7.20E-07,3.20E-07,M2,2.00E-07,1.61E-05,2.00E-07,6.00E-07,M2,2.00E-07,1.65E-05,2.00E-07,3.76E-06,M2,2.00E-07,2.00E-05,4.60E-07,2.00E-07,M2,4.60E-07,2.00E-05,2.00E-07,6.00E-07,M2,1.59E-05,2.33E-06,6.00E-07,2.00E-07,M2,1.63E-05,2.33E-06,2.00E-07,1.55E-05,M2,1.63E-05,1.76E-05,1.06E-05,2.00E-07,M2,2.67E-05,1.76E-05,6.00E-07,2.00E-07,M2,2.44E-05,4.78E-06,2.00E-07,6.00E-07,M2,2.44E-05,1.35E-06,2.00E-07,3.64E-06,M2,2.41E-05,1.35E-06,4.55E-07,2.00E-07,M2,2.39E-05,1.35E-06,6.00E-07,2.00E-07,M2,1.29E-05,1.45E-05,3.20E-07,7.20E-07,M2,1.44E-05,1.87E-05,3.20E-07,7.20E-07,M2,2.22E-05,1.30E-05,7.20E-07,3.20E-07,M2,2.03E-05,1.01E-05,3.20E-07,7.20E-07,M2,3.53E-05,1.61E-05,2.00E-07,6.00E-07,M2,3.53E-05,1.65E-05,2.00E-07,3.76E-06,M2,3.51E-05,2.00E-05,4.60E-07,2.00E-07,M2,3.51E-05,2.00E-05,2.00E-07,6.00E-07,M2,1.52E-05,1.01E-05,3.20E-07,7.20E-07,M2,1.28E-05,1.30E-05,7.20E-07,3.20E-07,M2,2.26E-05,1.45E-05,3.20E-07,7.20E-07,M2,2.11E-05,1.87E-05,3.20E-07,7.20E-07,M2,1.36E-05,1.39E-06,2.00E-07,6.00E-07,M2,1.36E-05,1.79E-06,2.00E-07,2.15E-07,M2,1.36E-05,1.00E-06,2.00E-07,1.00E-06,M2,1.28E-05,1.80E-06,1.00E-06,2.00E-07,M2,2.32E-05,1.56E-05,7.20E-07,3.20E-07,M2,2.35E-05,1.88E-05,7.20E-07,3.20E-07,M2,2.89E-05,6.00E-07,2.00E-07,6.00E-07,M2,2.89E-05,6.00E-07,2.00E-07,1.92E-05,M2,2.89E-05,1.96E-05,2.60E-07,2.00E-07,M2,2.90E-05,1.96E-05,2.00E-07,6.00E-07,M2,6.65E-06,6.00E-07,2.00E-07,6.00E-07,M2,6.65E-06,6.00E-07,2.00E-07,1.92E-05,M2,6.59E-06,1.96E-05,2.60E-07,2.00E-07,M2,6.59E-06,1.96E-05,2.00E-07,6.00E-07,M3,1.19E-05,1.56E-05,6.00E-07,2.00E-07,M3,1.19E-05,1.56E-05,2.00E-07,3.47E-06,M3,1.17E-05,1.89E-05,3.25E-07,2.00E-07,M3,1.15E-05,1.89E-05,6.00E-07,2.00E-07,M3,1.29E-05,1.45E-05,2.00E-07,6.00E-07,M3,1.29E-05,1.49E-05,1.69E-06,2.00E-07,M3,1.44E-05,1.49E-05,2.00E-07,4.18E-06,M3,1.44E-05,1.87E-05,2.00E-07,6.00E-07,M3,2.23E-05,1.30E-05,6.00E-07,2.00E-07,M3,2.23E-05,1.06E-05,2.00E-07,2.62E-06,M3,2.03E-05,1.06E-05,2.13E-06,2.00E-07,M3,2.03E-05,1.02E-05,2.00E-07,6.00E-07,M3,1.52E-05,1.02E-05,2.00E-07,6.00E-07,M3,1.52E-05,1.06E-05,2.00E-07,2.62E-06,M3,1.33E-05,1.30E-05,2.13E-06,2.00E-07,M3,1.29E-05,1.30E-05,6.00E-07,2.00E-07,M3,2.26E-05,1.45E-05,2.00E-07,6.00E-07,M3,2.11E-05,1.49E-05,1.69E-06,2.00E-07,M3,2.11E-05,1.49E-05,2.00E-07,4.18E-06,M3,2.11E-05,1.87E-05,2.00E-07,6.00E-07,M3,2.33E-05,1.56E-05,6.00E-07,2.00E-07,M3,2.37E-05,1.56E-05,2.00E-07,3.47E-06,M3,2.37E-05,1.89E-05,3.25E-07,2.00E-07,M3,2.36E-05,1.89E-05,6.00E-07,2.00E-07
M1,2.37E-05,1.56E-05,2.85E-07,1.60E-07,M1,2.38E-05,1.56E-05,1.60E-07,3.46E-06,M1,8.47E-06,3.62E-06,6.40E-07,2.40E-07,M1,1.99E-05,1.17E-05,6.40E-07,2.40E-07,M1,2.69E-05,1.05E-06,1.60E-07,9.35E-07,M1,2.60E-05,1.01E-06,1.04E-06,2.40E-07,M1,2.68E-05,1.01E-06,2.40E-07,1.04E-06,M1,1.86E-05,1.01E-06,2.40E-07,6.40E-07,M1,2.54E-05,2.34E-06,6.40E-07,2.40E-07,M1,9.75E-06,2.34E-06,6.40E-07,2.40E-07,M1,1.19E-05,1.30E-05,6.40E-07,2.40E-07,M1,1.63E-05,1.01E-05,2.40E-07,6.40E-07,M1,1.80E-07,1.61E-05,2.40E-07,6.40E-07,M1,4.40E-07,2.00E-05,2.40E-07,6.40E-07,M1,2.61E-05,4.76E-06,2.40E-07,6.40E-07,M1,2.32E-05,4.73E-06,2.40E-07,6.40E-07,M1,1.39E-05,2.35E-06,1.60E-07,1.44E-06,M1,1.39E-05,3.63E-06,1.70E-07,1.60E-07,M1,1.44E-05,2.20E-05,6.86E-06,1.60E-07,M1,1.92E-05,1.01E-05,2.40E-07,6.40E-07,M1,2.32E-05,1.30E-05,6.40E-07,2.40E-07,M1,2.30E-05,1.30E-05,6.40E-07,2.40E-07,M1,2.30E-05,1.37E-05,6.40E-07,2.40E-07,M1,2.33E-05,1.37E-05,2.35E-07,1.60E-07,M1,3.53E-05,1.61E-05,2.40E-07,6.40E-07,M1,3.51E-05,2.00E-05,2.40E-07,6.40E-07,M1,2.11E-05,1.49E-05,1.65E-06,1.60E-07,M1,2.11E-05,1.49E-05,1.60E-07,5.30E-06,M1,2.17E-05,2.35E-06,1.60E-07,1.44E-06,M1,2.17E-05,3.63E-06,1.70E-07,1.60E-07,M1,1.30E-05,1.49E-05,1.65E-06,1.60E-07,M1,1.44E-05,1.49E-05,1.60E-07,5.30E-06,M1,1.69E-05,1.01E-06,2.40E-07,6.40E-07,M1,8.66E-06,1.38E-06,2.40E-07,6.40E-07,M1,1.52E-05,1.17E-05,6.40E-07,2.40E-07,M1,2.66E-05,3.62E-06,6.40E-07,2.40E-07,M1,1.18E-05,1.56E-05,2.85E-07,1.60E-07,M1,1.18E-05,1.56E-05,1.60E-07,3.46E-06,M1,1.23E-05,4.73E-06,2.40E-07,6.40E-07,M1,9.39E-06,4.76E-06,2.40E-07,6.40E-07,M1,1.22E-05,4.77E-06,2.40E-07,1.60E-07,M1,1.22E-05,1.37E-06,1.60E-07,3.57E-06,M1,1.22E-05,1.37E-05,2.40E-07,6.40E-07,M1,1.20E-05,1.30E-05,6.40E-07,2.40E-07,M1,1.23E-05,1.30E-05,2.35E-07,1.60E-07,M1,2.50E-05,1.38E-06,1.60E-07,1.65E-05,M1,2.49E-05,1.75E-05,2.40E-07,6.40E-07,M1,2.55E-05,1.96E-05,2.40E-07,6.40E-07,M1,1.69E-05,1.05E-06,1.92E-06,1.60E-07,M1,2.33E-05,4.77E-06,2.40E-07,1.60E-07,M1,2.34E-05,1.37E-06,1.60E-07,3.57E-06,M1,1.06E-05,1.38E-06,1.60E-07,1.65E-05,M1,1.06E-05,1.75E-05,2.40E-07,6.40E-07,M1,9.97E-06,1.96E-05,2.40E-07,6.40E-07,M2,8.43E-06,3.58E-06,7.20E-07,3.20E-07,M2,1.98E-05,1.16E-05,7.20E-07,3.20E-07,M2,2.60E-05,9.65E-07,1.12E-06,3.20E-07,M2,2.68E-05,9.65E-07,3.20E-07,1.12E-06,M2,1.86E-05,9.65E-07,3.20E-07,7.20E-07,M2,2.54E-05,2.36E-06,6.00E-07,2.00E-07,M2,1.02E-05,2.36E-06,1.54E-05,2.00E-07,M2,9.77E-06,2.36E-06,6.00E-07,2.00E-07,M2,1.18E-05,1.29E-05,7.20E-07,3.20E-07,M2,1.63E-05,1.21E-05,3.20E-07,1.12E-06,M2,1.55E-05,1.29E-05,1.12E-06,3.20E-07,M2,1.63E-05,1.06E-05,2.00E-07,2.62E-06,M2,1.63E-05,1.02E-05,2.00E-07,6.00E-07,M2,2.00E-07,1.61E-05,2.00E-07,6.00E-07,M2,2.00E-07,1.65E-05,2.00E-07,3.76E-06,M2,2.00E-07,2.00E-05,4.60E-07,2.00E-07,M2,4.60E-07,2.00E-05,2.00E-07,6.00E-07,M2,2.61E-05,4.78E-06,2.00E-07,6.00E-07,M2,2.56E-05,4.78E-06,7.10E-07,2.00E-07,M2,2.36E-05,4.78E-06,2.26E-06,2.00E-07,M2,2.33E-05,4.72E-06,7.20E-07,3.20E-07,M2,2.32E-05,4.69E-06,3.20E-07,7.20E-07,M2,1.92E-05,1.02E-05,2.00E-07,6.00E-07,M2,1.92E-05,1.06E-05,2.00E-07,2.62E-06,M2,1.92E-05,1.30E-05,4.44E-06,2.00E-07,M2,2.32E-05,1.30E-05,6.00E-07,2.00E-07,M2,2.30E-05,1.30E-05,6.00E-07,2.00E-07,M2,2.32E-05,1.30E-05,2.00E-07,9.00E-07,M2,2.32E-05,1.37E-05,2.35E-07,2.00E-07,M2,2.30E-05,1.37E-05,6.00E-07,2.00E-07,M2,3.53E-05,1.61E-05,2.00E-07,6.00E-07,M2,3.53E-05,1.65E-05,2.00E-07,3.76E-06,M2,3.51E-05,2.00E-05,4.60E-07,2.00E-07,M2,3.51E-05,2.00E-05,2.00E-07,6.00E-07,M2,1.68E-05,9.65E-07,3.20E-07,7.20E-07,M2,8.62E-06,1.34E-06,3.20E-07,7.20E-07,M2,1.52E-05,1.16E-05,7.20E-07,3.20E-07,M2,1.54E-05,3.58E-06,3.20E-07,1.12E-06,M2,1.54E-05,3.58E-06,1.12E-06,3.20E-07,M2,1.55E-05,3.64E-06,1.14E-05,2.00E-07,M2,2.67E-05,3.64E-06,6.00E-07,2.00E-07,M2,1.22E-05,4.69E-06,3.20E-07,7.20E-07,M2,1.17E-05,4.72E-06,7.20E-07,3.20E-07,M2,9.92E-06,4.78E-06,2.26E-06,2.00E-07,M2,9.41E-06,4.78E-06,7.10E-07,2.00E-07,M2,9.41E-06,4.78E-06,2.00E-07,6.00E-07,M2,1.22E-05,1.37E-05,2.00E-07,6.00E-07,M2,1.22E-05,1.30E-05,2.00E-07,9.00E-07,M2,1.22E-05,1.30E-05,2.35E-07,2.00E-07,M2,1.21E-05,1.30E-05,6.00E-07,2.00E-07,M2,2.49E-05,1.75E-05,2.00E-07,6.00E-07,M2,2.49E-05,1.77E-05,2.00E-07,2.09E-06,M2,2.49E-05,1.96E-05,8.20E-07,2.00E-07,M2,2.56E-05,1.96E-05,2.00E-07,6.00E-07,M2,1.06E-05,1.75E-05,2.00E-07,6.00E-07,M2,1.06E-05,1.77E-05,2.00E-07,2.09E-06,M2,9.99E-06,1.96E-05,8.20E-07,2.00E-07,M2,9.99E-06,1.96E-05,2.00E-07,6.00E-07,M3,8.43E-06,3.58E-06,7.20E-07,3.20E-07,M3,1.98E-05,1.16E-05,7.20E-07,3.20E-07,M3,2.60E-05,9.65E-07,1.12E-06,3.20E-07,M3,2.68E-05,9.65E-07,3.20E-07,1.12E-06,M3,1.86E-05,9.65E-07,3.20E-07,7.20E-07,M3,1.19E-05,1.30E-05,6.00E-07,2.00E-07,M3,1.21E-05,1.30E-05,4.44E-06,2.00E-07,M3,1.63E-05,1.22E-05,2.00E-07,1.00E-06,M3,1.55E-05,1.30E-05,1.00E-06,2.00E-07,M3,2.34E-05,4.78E-06,6.00E-07,2.00E-07,M3,2.33E-05,4.78E-06,5.10E-07,2.00E-07,M3,2.32E-05,4.72E-06,1.12E-06,3.20E-07,M3,2.32E-05,3.92E-06,3.20E-07,1.12E-06,M3,2.32E-05,4.69E-06,3.20E-07,7.20E-07,M3,1.68E-05,9.65E-07,3.20E-07,7.20E-07,M3,8.62E-06,1.34E-06,3.20E-07,7.20E-07,M3,1.52E-05,1.16E-05,7.20E-07,3.20E-07,M3,1.54E-05,3.58E-06,3.20E-07,1.12E-06,M3,1.54E-05,3.58E-06,1.12E-06,3.20E-07,M3,1.22E-05,4.69E-06,3.20E-07,7.20E-07,M3,1.17E-05,4.72E-06,7.20E-07,3.20E-07,M4,8.43E-06,3.58E-06,7.20E-07,3.20E-07,M4,1.98E-05,1.16E-05,7.20E-07,3.20E-07,M4,2.61E-05,1.03E-06,1.00E-06,2.00E-07,M4,2.69E-05,1.03E-06,2.00E-07,1.00E-06,M4,1.87E-05,1.03E-06,8.41E-06,2.00E-07,M4,1.87E-05,1.03E-06,2.00E-07,6.00E-07,M4,2.33E-05,4.78E-06,1.00E-06,2.00E-07,M4,2.33E-05,3.98E-06,2.00E-07,1.00E-06,M4,2.33E-05,4.75E-06,2.00E-07,2.30E-07,M4,2.33E-05,4.75E-06,2.00E-07,6.00E-07,M4,1.69E-05,1.03E-06,2.00E-07,6.00E-07,M4,1.69E-05,1.03E-06,2.00E-07,9.75E-07,M4,8.68E-06,1.80E-06,8.41E-06,2.00E-07,M4,8.68E-06,1.40E-06,2.00E-07,6.00E-07,M4,1.53E-05,1.17E-05,6.00E-07,2.00E-07,M4,1.55E-05,3.64E-06,2.00E-07,8.26E-06,M4,1.55E-05,3.64E-06,2.00E-07,1.00E-06,M4,1.55E-05,3.64E-06,1.00E-06,2.00E-07,M4,1.22E-05,4.69E-06,3.20E-07,7.20E-07,M4,1.17E-05,4.72E-06,7.20E-07,3.20E-07,M5,8.49E-06,3.64E-06,6.00E-07,2.00E-07,M5,8.89E-06,3.64E-06,1.14E-05,2.00E-07,M5,2.01E-05,3.64E-06,2.00E-07,8.26E-06,M5,1.99E-05,1.17E-05,6.00E-07,2.00E-07,M5,1.23E-05,4.75E-06,2.00E-07,6.00E-07,M5,1.23E-05,4.75E-06,2.00E-07,2.30E-07,M5,1.20E-05,4.78E-06,5.10E-07,2.00E-07,M5,1.18E-05,4.78E-06,6.00E-07,2.00E-07
